ID_Transaccion,ID_Socio,ID_Producto,Fecha,Monto_Final,Metodo_Pago
TRX-100633,SOC-2534,PROD-503,2025-01-10,6999.0,Transferencia SPEI
TRX-100634,SOC-3091,PROD-501,2025-01-19,650.0,Transferencia SPEI
TRX-100635,SOC-2171,PROD-510,2025-11-01,75.0,Efectivo
TRX-100636,SOC-3423,PROD-511,2024-07-12,50.0,Transferencia SPEI
TRX-100637,SOC-2455,PROD-502,2024-04-21,1300.0,Efectivo
TRX-100638,SOC-2713,PROD-507,2024-12-17,750.0,Tarjeta de Débito
TRX-100639,SOC-2380,PROD-502,2024-04-08,1300.0,Tarjeta de Débito
TRX-100640,SOC-2574,PROD-503,2024-09-18,6284.45,Tarjeta de Débito
TRX-100641,SOC-2438,PROD-511,2025-04-21,50.0,Efectivo
TRX-100642,SOC-3442,PROD-509,2025-03-01,400.0,Efectivo
TRX-100643,SOC-3088,PROD-509,2024-09-03,400.0,Tarjeta de Débito
TRX-100644,SOC-2722,PROD-509,2025-10-22,400.0,Tarjeta de Crédito
TRX-100645,SOC-2875,PROD-505,2024-11-24,480.0,Transferencia SPEI
TRX-100646,SOC-2765,PROD-510,2025-04-04,75.0,Transferencia SPEI
TRX-100647,SOC-2533,PROD-503,2024-12-23,6999.0,Tarjeta de Crédito
TRX-100648,SOC-3295,PROD-510,2025-10-25,75.0,Tarjeta de Débito
TRX-100649,SOC-2437,PROD-507,2025-06-26,750.0,Transferencia SPEI
TRX-100650,SOC-2669,PROD-507,2025-06-11,750.0,Transferencia SPEI
TRX-100651,SOC-3377,PROD-509,2024-12-01,338.43,Transferencia SPEI
TRX-100652,SOC-3071,PROD-511,2025-03-17,50.0,Transferencia SPEI
TRX-100653,SOC-2372,PROD-506,2024-08-26,480.29,Tarjeta de Débito
TRX-100654,SOC-3086,PROD-501,2025-07-10,650.0,Transferencia SPEI
TRX-100655,SOC-3070,PROD-511,2026-03-07,50.0,Tarjeta de Débito
TRX-100656,SOC-2765,PROD-502,2024-04-20,1300.0,Tarjeta de Crédito
TRX-100657,SOC-3392,PROD-503,2026-04-02,6999.0,Transferencia SPEI
TRX-100658,SOC-2146,PROD-511,2026-01-01,50.0,Tarjeta de Crédito
TRX-100659,SOC-2951,PROD-506,2024-06-24,550.0,Efectivo
TRX-100660,SOC-2042,PROD-501,2026-01-11,539.81,Tarjeta de Débito
TRX-100661,SOC-3779,PROD-510,2025-10-18,75.0,Tarjeta de Débito
TRX-100662,SOC-2152,PROD-509,2025-05-12,400.0,Efectivo
TRX-100663,SOC-2751,PROD-504,2026-04-14,950.0,Tarjeta de Crédito
TRX-100664,SOC-2771,PROD-502,2024-08-14,1300.0,Efectivo
TRX-100665,SOC-2134,PROD-505,2024-11-15,480.0,Tarjeta de Débito
TRX-100666,SOC-3619,PROD-502,2025-09-28,1300.0,Tarjeta de Crédito
TRX-100667,SOC-3455,PROD-510,2025-11-03,75.0,Efectivo
TRX-100668,SOC-2433,PROD-507,2025-05-19,750.0,Efectivo
TRX-100669,SOC-2794,PROD-510,2026-03-10,75.0,Tarjeta de Crédito
TRX-100670,SOC-3453,PROD-512,2026-03-01,35.0,Tarjeta de Débito
TRX-100671,SOC-2082,PROD-502,2024-04-03,1300.0,Tarjeta de Crédito
TRX-100672,SOC-2070,PROD-504,2025-12-24,950.0,Transferencia SPEI
TRX-100673,SOC-2208,PROD-509,2024-09-27,400.0,Transferencia SPEI
TRX-100674,SOC-3211,PROD-501,2025-07-19,650.0,Tarjeta de Crédito
TRX-100675,SOC-2975,PROD-504,2025-10-14,843.2,Tarjeta de Crédito
TRX-100676,SOC-2917,PROD-506,2025-09-16,550.0,Tarjeta de Débito
TRX-100677,SOC-2848,PROD-501,2024-03-27,522.98,Transferencia SPEI
TRX-100678,SOC-2964,PROD-505,2024-02-22,406.39,Efectivo
TRX-100679,SOC-2130,PROD-509,2024-08-08,342.22,Transferencia SPEI
TRX-100680,SOC-2781,PROD-512,2024-03-14,35.0,Transferencia SPEI
TRX-100681,SOC-2193,PROD-501,2025-06-23,650.0,Tarjeta de Crédito
TRX-100682,SOC-3661,PROD-508,2024-02-11,235.16,Efectivo
TRX-100683,SOC-2206,PROD-501,2024-06-02,650.0,Tarjeta de Crédito
TRX-100684,SOC-3485,PROD-502,2024-06-22,1300.0,Tarjeta de Crédito
TRX-100685,SOC-3790,PROD-510,2024-02-12,75.0,Efectivo
TRX-100686,SOC-2250,PROD-502,2026-02-18,1300.0,Efectivo
TRX-100687,SOC-3504,PROD-507,2025-08-02,750.0,Tarjeta de Débito
TRX-100688,SOC-3488,PROD-510,2024-04-24,66.95,Transferencia SPEI
TRX-100689,SOC-2894,PROD-510,2025-06-14,75.0,Efectivo
TRX-100690,SOC-2082,PROD-502,2024-10-15,1300.0,Efectivo
TRX-100691,SOC-2168,PROD-507,2024-08-22,750.0,Tarjeta de Crédito
TRX-100692,SOC-3524,PROD-503,2025-01-06,6248.92,Tarjeta de Crédito
TRX-100693,SOC-3209,PROD-506,2025-06-03,550.0,Efectivo
TRX-100694,SOC-2887,PROD-508,2024-05-29,203.82,Transferencia SPEI
TRX-100695,SOC-2041,PROD-503,2026-04-12,6999.0,Tarjeta de Débito
TRX-100696,SOC-3612,PROD-510,2025-02-03,75.0,Efectivo
TRX-100697,SOC-2322,PROD-512,2024-10-09,35.0,Tarjeta de Crédito
TRX-100698,SOC-3467,PROD-502,2025-06-14,1300.0,Tarjeta de Crédito
TRX-100699,SOC-2667,PROD-505,2025-10-13,480.0,Tarjeta de Débito
TRX-100700,SOC-3425,PROD-508,2024-12-19,250.0,Tarjeta de Débito
TRX-100701,SOC-2005,PROD-503,2024-10-28,6384.66,Tarjeta de Crédito
TRX-100702,SOC-2858,PROD-504,2024-09-07,950.0,Tarjeta de Crédito
TRX-100703,SOC-2466,PROD-502,2025-11-06,1300.0,Tarjeta de Débito
TRX-100704,SOC-2589,PROD-509,2025-03-29,400.0,Efectivo
TRX-100705,SOC-3729,PROD-511,2024-07-17,50.0,Tarjeta de Crédito
TRX-100706,SOC-2035,PROD-507,2024-04-02,750.0,Tarjeta de Crédito
TRX-100707,SOC-2030,PROD-504,2024-04-18,950.0,Transferencia SPEI
TRX-100708,SOC-2921,PROD-507,2026-01-19,750.0,Transferencia SPEI
TRX-100709,SOC-2574,PROD-505,2025-06-14,480.0,Tarjeta de Crédito
TRX-100710,SOC-3046,PROD-512,2025-05-15,35.0,Transferencia SPEI
TRX-100711,SOC-2400,PROD-510,2024-03-04,61.87,Tarjeta de Débito
TRX-100712,SOC-3254,PROD-507,2024-08-23,647.41,Transferencia SPEI
TRX-100713,SOC-2855,PROD-507,2025-04-04,750.0,Transferencia SPEI
TRX-100714,SOC-2358,PROD-510,2025-01-22,69.49,Transferencia SPEI
TRX-100715,SOC-3333,PROD-505,2025-09-16,480.0,Efectivo
TRX-100716,SOC-2527,PROD-512,2025-05-19,31.07,Tarjeta de Débito
TRX-100717,SOC-3772,PROD-505,2026-04-30,480.0,Tarjeta de Débito
TRX-100718,SOC-3501,PROD-505,2025-02-20,480.0,Transferencia SPEI
TRX-100719,SOC-3469,PROD-502,2024-09-08,1300.0,Transferencia SPEI
TRX-100720,SOC-2228,PROD-506,2024-07-21,550.0,Transferencia SPEI
TRX-100721,SOC-3029,PROD-512,2025-08-18,35.0,Tarjeta de Crédito
TRX-100722,SOC-3068,PROD-508,2026-02-27,250.0,Tarjeta de Crédito
TRX-100723,SOC-3651,PROD-508,2026-02-24,250.0,Tarjeta de Débito
TRX-100724,SOC-2527,PROD-512,2025-07-01,35.0,Tarjeta de Crédito
TRX-100725,SOC-3024,PROD-505,2026-02-25,480.0,Tarjeta de Débito
TRX-100726,SOC-2878,PROD-512,2024-11-08,35.0,Tarjeta de Débito
TRX-100727,SOC-3327,PROD-501,2024-07-12,650.0,Efectivo
TRX-100728,SOC-3475,PROD-501,2024-06-08,650.0,Tarjeta de Débito
TRX-100729,SOC-2479,PROD-507,2025-03-01,750.0,Tarjeta de Débito
TRX-100730,SOC-2736,PROD-504,2025-07-21,950.0,Tarjeta de Crédito
TRX-100731,SOC-2441,PROD-503,2024-09-11,6999.0,Tarjeta de Débito
TRX-100732,SOC-3482,PROD-504,2024-08-11,950.0,Transferencia SPEI
TRX-100733,SOC-3055,PROD-503,2024-05-15,6999.0,Transferencia SPEI
TRX-100734,SOC-3672,PROD-506,2026-02-27,550.0,Tarjeta de Débito
TRX-100735,SOC-2622,PROD-510,2025-10-11,71.19,Tarjeta de Crédito
TRX-100736,SOC-3723,PROD-512,2025-09-21,35.0,Efectivo
TRX-100737,SOC-2414,PROD-504,2026-04-08,950.0,Transferencia SPEI
TRX-100738,SOC-2150,PROD-510,2024-03-20,75.0,Transferencia SPEI
TRX-100739,SOC-2987,PROD-501,2024-04-11,650.0,Efectivo
TRX-100740,SOC-2236,PROD-502,2024-12-30,1300.0,Efectivo
TRX-100741,SOC-3304,PROD-507,2024-06-06,750.0,Tarjeta de Débito
TRX-100742,SOC-2499,PROD-510,2024-10-06,75.0,Efectivo
TRX-100743,SOC-2232,PROD-506,2025-07-12,550.0,Transferencia SPEI
TRX-100744,SOC-2692,PROD-501,2025-08-13,650.0,Transferencia SPEI
TRX-100745,SOC-2414,PROD-510,2025-04-04,75.0,Tarjeta de Débito
TRX-100746,SOC-2047,PROD-506,2025-03-25,550.0,Tarjeta de Crédito
TRX-100747,SOC-2248,PROD-506,2024-03-06,445.07,Efectivo
TRX-100748,SOC-2128,PROD-501,2025-10-21,650.0,Tarjeta de Débito
TRX-100749,SOC-2604,PROD-504,2024-01-16,837.03,Tarjeta de Crédito
TRX-100750,SOC-2284,PROD-501,2025-11-24,650.0,Transferencia SPEI
TRX-100751,SOC-3159,PROD-505,2024-05-29,480.0,Transferencia SPEI
TRX-100752,SOC-3288,PROD-504,2025-07-20,812.31,Tarjeta de Crédito
TRX-100753,SOC-2784,PROD-504,2024-06-17,950.0,Transferencia SPEI
TRX-100754,SOC-2855,PROD-512,2024-08-19,35.0,Efectivo
TRX-100755,SOC-2180,PROD-505,2024-09-09,451.58,Tarjeta de Débito
TRX-100756,SOC-2469,PROD-510,2025-05-30,75.0,Transferencia SPEI
TRX-100757,SOC-2161,PROD-505,2024-04-21,480.0,Tarjeta de Crédito
TRX-100758,SOC-2885,PROD-512,2024-10-25,32.09,Transferencia SPEI
TRX-100759,SOC-3373,PROD-505,2026-01-18,480.0,Efectivo
TRX-100760,SOC-2577,PROD-504,2025-06-02,950.0,Efectivo
TRX-100761,SOC-2846,PROD-508,2024-11-03,250.0,Tarjeta de Crédito
TRX-100762,SOC-3415,PROD-509,2026-01-13,400.0,Tarjeta de Débito
TRX-100763,SOC-2637,PROD-501,2024-12-30,650.0,Transferencia SPEI
TRX-100764,SOC-2532,PROD-504,2025-07-25,950.0,Tarjeta de Débito
TRX-100765,SOC-3001,PROD-506,2024-05-16,550.0,Transferencia SPEI
TRX-100766,SOC-3641,PROD-503,2025-10-29,6999.0,Transferencia SPEI
TRX-100767,SOC-3155,PROD-509,2025-08-26,400.0,Tarjeta de Crédito
TRX-100768,SOC-3634,PROD-505,2024-12-14,480.0,Tarjeta de Débito
TRX-100769,SOC-2055,PROD-512,2025-10-28,35.0,Tarjeta de Crédito
TRX-100770,SOC-2251,PROD-501,2024-01-10,555.47,Transferencia SPEI
TRX-100771,SOC-2243,PROD-502,2026-02-18,1300.0,Transferencia SPEI
TRX-100772,SOC-2913,PROD-509,2024-11-25,400.0,Tarjeta de Débito
TRX-100773,SOC-2428,PROD-510,2026-01-26,75.0,Efectivo
TRX-100774,SOC-3478,PROD-506,2025-03-26,550.0,Transferencia SPEI
TRX-100775,SOC-2788,PROD-503,2026-01-31,6999.0,Tarjeta de Crédito
TRX-100776,SOC-3740,PROD-504,2024-08-30,950.0,Tarjeta de Crédito
TRX-100777,SOC-3498,PROD-501,2024-02-03,650.0,Tarjeta de Crédito
TRX-100778,SOC-3341,PROD-506,2026-01-25,550.0,Tarjeta de Crédito
TRX-100779,SOC-3219,PROD-506,2025-11-05,550.0,Tarjeta de Débito
TRX-100780,SOC-2820,PROD-512,2024-07-30,35.0,Transferencia SPEI
TRX-100781,SOC-3369,PROD-512,2024-08-11,28.96,Tarjeta de Crédito
TRX-100782,SOC-2638,PROD-506,2025-06-27,550.0,Transferencia SPEI
TRX-100783,SOC-3653,PROD-501,2024-05-05,650.0,Efectivo
TRX-100784,SOC-3512,PROD-502,2024-03-05,1300.0,Efectivo
TRX-100785,SOC-3005,PROD-504,2025-11-14,950.0,Tarjeta de Crédito
TRX-100786,SOC-2843,PROD-503,2024-10-28,6999.0,Tarjeta de Crédito
TRX-100787,SOC-2255,PROD-506,2024-03-29,550.0,Tarjeta de Débito
TRX-100788,SOC-2638,PROD-504,2025-07-20,950.0,Transferencia SPEI
TRX-100789,SOC-2144,PROD-508,2024-03-11,250.0,Tarjeta de Crédito
TRX-100790,SOC-2714,PROD-512,2025-11-16,35.0,Efectivo
TRX-100791,SOC-2116,PROD-506,2026-03-13,550.0,Tarjeta de Crédito
TRX-100792,SOC-2678,PROD-507,2024-06-11,750.0,Transferencia SPEI
TRX-100793,SOC-2437,PROD-510,2025-03-10,75.0,Tarjeta de Crédito
TRX-100794,SOC-3379,PROD-504,2024-05-07,950.0,Tarjeta de Crédito
TRX-100795,SOC-2001,PROD-511,2025-09-05,50.0,Transferencia SPEI
TRX-100796,SOC-3354,PROD-509,2025-11-08,400.0,Transferencia SPEI
TRX-100797,SOC-3144,PROD-505,2024-06-05,480.0,Transferencia SPEI
TRX-100798,SOC-2986,PROD-506,2024-04-15,550.0,Transferencia SPEI
TRX-100799,SOC-3347,PROD-508,2026-03-20,211.51,Transferencia SPEI
TRX-100800,SOC-3764,PROD-512,2024-12-28,31.23,Efectivo
TRX-100801,SOC-3401,PROD-511,2024-05-11,50.0,Tarjeta de Débito
TRX-100802,SOC-3752,PROD-512,2025-02-09,35.0,Tarjeta de Débito
TRX-100803,SOC-2597,PROD-502,2025-03-06,1300.0,Tarjeta de Crédito
TRX-100804,SOC-2421,PROD-502,2026-02-23,1300.0,Efectivo
TRX-100805,SOC-2656,PROD-507,2026-02-13,750.0,Tarjeta de Débito
TRX-100806,SOC-2640,PROD-501,2024-06-23,650.0,Tarjeta de Crédito
TRX-100807,SOC-2204,PROD-509,2024-02-12,400.0,Efectivo
TRX-100808,SOC-3466,PROD-504,2026-02-07,950.0,Tarjeta de Crédito
TRX-100809,SOC-2348,PROD-504,2025-12-02,950.0,Efectivo
TRX-100810,SOC-3127,PROD-506,2024-06-24,468.12,Transferencia SPEI
TRX-100811,SOC-3678,PROD-506,2025-02-12,465.14,Efectivo
TRX-100812,SOC-3714,PROD-508,2026-01-22,250.0,Transferencia SPEI
TRX-100813,SOC-2161,PROD-511,2025-11-17,50.0,Tarjeta de Débito
TRX-100814,SOC-3396,PROD-506,2024-10-04,550.0,Tarjeta de Crédito
TRX-100815,SOC-2061,PROD-501,2025-04-20,650.0,Tarjeta de Débito
TRX-100816,SOC-3669,PROD-511,2026-02-20,50.0,Transferencia SPEI
TRX-100817,SOC-3512,PROD-508,2025-04-25,250.0,Efectivo
TRX-100818,SOC-3328,PROD-505,2025-03-06,480.0,Tarjeta de Débito
TRX-100819,SOC-3778,PROD-502,2025-05-28,1300.0,Transferencia SPEI
TRX-100820,SOC-2501,PROD-504,2026-02-14,950.0,Tarjeta de Débito
TRX-100821,SOC-2455,PROD-504,2025-12-23,950.0,Efectivo
TRX-100822,SOC-2681,PROD-508,2026-01-22,250.0,Transferencia SPEI
TRX-100823,SOC-2828,PROD-501,2025-04-09,650.0,Tarjeta de Crédito
TRX-100824,SOC-3695,PROD-506,2024-01-24,550.0,Transferencia SPEI
TRX-100825,SOC-2876,PROD-507,2024-02-15,750.0,Tarjeta de Débito
TRX-100826,SOC-2040,PROD-509,2025-01-04,400.0,Transferencia SPEI
TRX-100827,SOC-2168,PROD-501,2025-03-06,650.0,Transferencia SPEI
TRX-100828,SOC-2763,PROD-506,2026-01-22,550.0,Transferencia SPEI
TRX-100829,SOC-3564,PROD-505,2025-05-23,480.0,Efectivo
TRX-100830,SOC-3329,PROD-512,2024-09-22,29.72,Efectivo
TRX-100831,SOC-3382,PROD-505,2024-07-19,480.0,Tarjeta de Débito
TRX-100832,SOC-3055,PROD-504,2024-11-21,950.0,Transferencia SPEI
TRX-100833,SOC-2103,PROD-501,2024-01-06,650.0,Tarjeta de Crédito
TRX-100834,SOC-2016,PROD-509,2025-05-14,342.07,Efectivo
TRX-100835,SOC-3214,PROD-504,2025-12-28,950.0,Tarjeta de Crédito
TRX-100836,SOC-2977,PROD-502,2025-08-02,1119.48,Tarjeta de Crédito
TRX-100837,SOC-3145,PROD-502,2025-09-17,1300.0,Tarjeta de Crédito
TRX-100838,SOC-2198,PROD-507,2024-12-06,617.14,Efectivo
TRX-100839,SOC-2954,PROD-512,2025-01-05,35.0,Efectivo
TRX-100840,SOC-2211,PROD-509,2024-02-02,400.0,Transferencia SPEI
TRX-100841,SOC-3460,PROD-508,2025-12-01,250.0,Tarjeta de Crédito
TRX-100842,SOC-2259,PROD-507,2024-05-14,750.0,Efectivo
TRX-100843,SOC-2684,PROD-503,2025-12-03,6999.0,Tarjeta de Crédito
TRX-100844,SOC-2345,PROD-509,2024-04-19,400.0,Transferencia SPEI
TRX-100845,SOC-3787,PROD-507,2024-12-11,750.0,Efectivo
TRX-100846,SOC-2999,PROD-508,2024-07-24,234.37,Transferencia SPEI
TRX-100847,SOC-2594,PROD-510,2024-09-08,67.58,Transferencia SPEI
TRX-100848,SOC-3386,PROD-507,2026-03-30,750.0,Tarjeta de Débito
TRX-100849,SOC-2702,PROD-510,2024-09-09,75.0,Transferencia SPEI
TRX-100850,SOC-3351,PROD-506,2024-03-05,479.71,Tarjeta de Crédito
TRX-100851,SOC-2657,PROD-507,2026-02-10,750.0,Tarjeta de Débito
TRX-100852,SOC-2226,PROD-507,2024-08-07,750.0,Transferencia SPEI
TRX-100853,SOC-2348,PROD-508,2024-04-07,250.0,Tarjeta de Débito
TRX-100854,SOC-3096,PROD-512,2024-07-17,35.0,Efectivo
TRX-100855,SOC-3779,PROD-512,2024-07-18,35.0,Tarjeta de Crédito
TRX-100856,SOC-3607,PROD-506,2024-01-25,550.0,Tarjeta de Débito
TRX-100857,SOC-2824,PROD-501,2025-12-31,650.0,Transferencia SPEI
TRX-100858,SOC-3732,PROD-511,2025-06-01,50.0,Transferencia SPEI
TRX-100859,SOC-2618,PROD-511,2026-02-01,50.0,Tarjeta de Débito
TRX-100860,SOC-2624,PROD-512,2024-09-16,35.0,Efectivo
TRX-100861,SOC-3056,PROD-508,2024-08-10,250.0,Tarjeta de Crédito
TRX-100862,SOC-2217,PROD-503,2024-12-03,6999.0,Transferencia SPEI
TRX-100863,SOC-2965,PROD-505,2026-04-21,399.90999999999997,Efectivo
TRX-100864,SOC-2447,PROD-502,2024-12-14,1174.48,Transferencia SPEI
TRX-100865,SOC-2765,PROD-501,2025-07-12,650.0,Transferencia SPEI
TRX-100866,SOC-2662,PROD-512,2025-03-04,35.0,Transferencia SPEI
TRX-100867,SOC-3413,PROD-512,2024-08-12,35.0,Tarjeta de Débito
TRX-100868,SOC-2601,PROD-508,2025-05-18,225.95,Tarjeta de Crédito
TRX-100869,SOC-2696,PROD-512,2024-09-01,35.0,Tarjeta de Crédito
TRX-100870,SOC-2540,PROD-502,2024-01-27,1300.0,Transferencia SPEI
TRX-100871,SOC-3694,PROD-503,2025-09-17,6999.0,Transferencia SPEI
TRX-100872,SOC-2864,PROD-507,2025-01-10,750.0,Tarjeta de Crédito
TRX-100873,SOC-3461,PROD-501,2025-03-07,650.0,Efectivo
TRX-100874,SOC-3776,PROD-504,2025-09-13,950.0,Transferencia SPEI
TRX-100875,SOC-2903,PROD-511,2025-05-13,50.0,Tarjeta de Débito
TRX-100876,SOC-3735,PROD-502,2024-02-04,1300.0,Tarjeta de Débito
TRX-100877,SOC-2416,PROD-510,2025-04-25,75.0,Efectivo
TRX-100878,SOC-3065,PROD-503,2025-12-22,6636.2,Tarjeta de Débito
TRX-100879,SOC-2073,PROD-510,2026-01-23,75.0,Tarjeta de Crédito
TRX-100880,SOC-2978,PROD-512,2025-12-01,28.62,Tarjeta de Crédito
TRX-100881,SOC-3408,PROD-512,2024-05-18,35.0,Efectivo
TRX-100882,SOC-2433,PROD-502,2025-11-11,1157.51,Tarjeta de Débito
TRX-100883,SOC-2893,PROD-512,2025-01-03,28.28,Tarjeta de Débito
TRX-100884,SOC-2973,PROD-509,2026-03-20,400.0,Transferencia SPEI
TRX-100885,SOC-3078,PROD-509,2025-06-08,400.0,Tarjeta de Débito
TRX-100886,SOC-3749,PROD-509,2025-10-02,400.0,Transferencia SPEI
TRX-100887,SOC-3269,PROD-512,2024-12-30,35.0,Transferencia SPEI
TRX-100888,SOC-2175,PROD-502,2024-10-26,1300.0,Efectivo
TRX-100889,SOC-2939,PROD-510,2024-10-27,75.0,Efectivo
TRX-100890,SOC-2770,PROD-510,2025-12-26,75.0,Tarjeta de Crédito
TRX-100891,SOC-3639,PROD-504,2025-10-15,950.0,Tarjeta de Débito
TRX-100892,SOC-2198,PROD-501,2025-07-05,650.0,Tarjeta de Crédito
TRX-100893,SOC-2273,PROD-508,2025-11-17,250.0,Transferencia SPEI
TRX-100894,SOC-2804,PROD-509,2025-03-11,400.0,Tarjeta de Débito
TRX-100895,SOC-2300,PROD-501,2024-01-22,650.0,Transferencia SPEI
TRX-100896,SOC-3660,PROD-506,2024-03-02,550.0,Efectivo
TRX-100897,SOC-3799,PROD-506,2024-05-23,550.0,Efectivo
TRX-100898,SOC-2559,PROD-503,2024-02-10,6999.0,Transferencia SPEI
TRX-100899,SOC-2766,PROD-502,2026-04-05,1300.0,Tarjeta de Débito
TRX-100900,SOC-2365,PROD-510,2024-10-16,75.0,Transferencia SPEI
TRX-100901,SOC-2896,PROD-501,2024-09-11,650.0,Transferencia SPEI
TRX-100902,SOC-3768,PROD-512,2024-03-13,35.0,Tarjeta de Débito
TRX-100903,SOC-3611,PROD-511,2025-11-27,50.0,Transferencia SPEI
TRX-100904,SOC-2111,PROD-505,2026-03-02,480.0,Transferencia SPEI
TRX-100905,SOC-3112,PROD-508,2025-02-11,211.45,Transferencia SPEI
TRX-100906,SOC-2843,PROD-508,2025-01-20,250.0,Tarjeta de Crédito
TRX-100907,SOC-2687,PROD-505,2025-10-08,480.0,Efectivo
TRX-100908,SOC-2575,PROD-512,2024-08-20,35.0,Efectivo
TRX-100909,SOC-2706,PROD-512,2024-07-21,35.0,Tarjeta de Crédito
TRX-100910,SOC-3401,PROD-505,2025-07-25,480.0,Tarjeta de Débito
TRX-100911,SOC-2502,PROD-502,2024-07-01,1300.0,Efectivo
TRX-100912,SOC-2066,PROD-509,2026-02-23,400.0,Efectivo
TRX-100913,SOC-2639,PROD-501,2026-03-08,600.4,Efectivo
TRX-100914,SOC-3388,PROD-508,2024-02-02,250.0,Tarjeta de Débito
TRX-100915,SOC-2376,PROD-504,2026-03-28,950.0,Tarjeta de Crédito
TRX-100916,SOC-2446,PROD-502,2024-07-28,1300.0,Tarjeta de Crédito
TRX-100917,SOC-2638,PROD-502,2024-10-26,1300.0,Transferencia SPEI
TRX-100918,SOC-2254,PROD-509,2025-08-09,400.0,Transferencia SPEI
TRX-100919,SOC-2333,PROD-502,2026-02-16,1300.0,Transferencia SPEI
TRX-100920,SOC-3241,PROD-511,2026-04-14,50.0,Tarjeta de Débito
TRX-100921,SOC-3491,PROD-503,2025-10-19,6999.0,Efectivo
TRX-100922,SOC-2072,PROD-502,2025-05-21,1060.99,Tarjeta de Crédito
TRX-100923,SOC-2166,PROD-512,2024-12-14,35.0,Transferencia SPEI
TRX-100924,SOC-3571,PROD-506,2024-01-21,550.0,Transferencia SPEI
TRX-100925,SOC-3401,PROD-510,2025-03-07,75.0,Tarjeta de Crédito
TRX-100926,SOC-2295,PROD-505,2025-12-04,393.62,Tarjeta de Débito
TRX-100927,SOC-3202,PROD-507,2026-04-16,611.21,Tarjeta de Débito
TRX-100928,SOC-2189,PROD-510,2025-02-09,75.0,Transferencia SPEI
TRX-100929,SOC-2189,PROD-505,2024-12-25,480.0,Transferencia SPEI
TRX-100930,SOC-2649,PROD-512,2025-06-28,35.0,Transferencia SPEI
TRX-100931,SOC-3596,PROD-509,2025-03-22,400.0,Tarjeta de Crédito
TRX-100932,SOC-2905,PROD-509,2025-01-15,400.0,Transferencia SPEI
TRX-100933,SOC-2948,PROD-502,2025-11-23,1300.0,Transferencia SPEI
TRX-100934,SOC-2252,PROD-503,2024-03-08,6999.0,Tarjeta de Crédito
TRX-100935,SOC-3750,PROD-512,2025-11-02,35.0,Efectivo
TRX-100936,SOC-3009,PROD-507,2026-01-08,750.0,Efectivo
TRX-100937,SOC-3364,PROD-508,2025-10-14,232.74,Transferencia SPEI
TRX-100938,SOC-3183,PROD-507,2026-03-04,750.0,Tarjeta de Débito
TRX-100939,SOC-2627,PROD-506,2024-07-06,550.0,Tarjeta de Débito
TRX-100940,SOC-2402,PROD-501,2025-12-17,650.0,Tarjeta de Crédito
TRX-100941,SOC-3242,PROD-509,2025-05-23,400.0,Efectivo
TRX-100942,SOC-2861,PROD-505,2025-03-09,480.0,Tarjeta de Débito
TRX-100943,SOC-3707,PROD-510,2024-11-10,75.0,Efectivo
TRX-100944,SOC-3349,PROD-509,2025-02-28,400.0,Tarjeta de Débito
TRX-100945,SOC-3231,PROD-511,2025-06-07,50.0,Tarjeta de Débito
TRX-100946,SOC-3234,PROD-512,2024-07-17,35.0,Efectivo
TRX-100947,SOC-2430,PROD-512,2025-08-18,31.27,Transferencia SPEI
TRX-100948,SOC-3027,PROD-508,2024-01-27,250.0,Tarjeta de Crédito
TRX-100949,SOC-2964,PROD-506,2025-01-16,550.0,Transferencia SPEI
TRX-100950,SOC-3089,PROD-506,2026-03-15,550.0,Tarjeta de Débito
TRX-100951,SOC-2992,PROD-512,2025-12-11,35.0,Tarjeta de Débito
TRX-100952,SOC-2440,PROD-501,2025-08-16,544.64,Transferencia SPEI
TRX-100953,SOC-2590,PROD-504,2024-01-19,950.0,Efectivo
TRX-100954,SOC-2456,PROD-503,2024-06-02,6999.0,Transferencia SPEI
TRX-100955,SOC-2760,PROD-501,2024-09-21,601.55,Transferencia SPEI
TRX-100956,SOC-2627,PROD-504,2025-12-09,950.0,Efectivo
TRX-100957,SOC-3172,PROD-505,2024-11-18,480.0,Transferencia SPEI
TRX-100958,SOC-2476,PROD-502,2024-10-20,1300.0,Tarjeta de Crédito
TRX-100959,SOC-3351,PROD-507,2025-03-08,750.0,Tarjeta de Débito
TRX-100960,SOC-3007,PROD-508,2025-03-14,200.75,Tarjeta de Crédito
TRX-100961,SOC-3650,PROD-511,2025-05-29,40.29,Efectivo
TRX-100962,SOC-2101,PROD-503,2024-09-18,6999.0,Transferencia SPEI
TRX-100963,SOC-2559,PROD-502,2025-10-06,1300.0,Tarjeta de Crédito
TRX-100964,SOC-3225,PROD-510,2025-02-02,75.0,Tarjeta de Crédito
TRX-100965,SOC-3348,PROD-511,2024-08-17,50.0,Tarjeta de Crédito
TRX-100966,SOC-2504,PROD-509,2024-07-19,400.0,Transferencia SPEI
TRX-100967,SOC-3678,PROD-507,2025-07-21,750.0,Transferencia SPEI
TRX-100968,SOC-3070,PROD-510,2026-03-20,75.0,Tarjeta de Débito
TRX-100969,SOC-3051,PROD-502,2025-04-03,1300.0,Transferencia SPEI
TRX-100970,SOC-3103,PROD-502,2025-01-22,1300.0,Tarjeta de Crédito
TRX-100971,SOC-2511,PROD-506,2024-02-08,550.0,Tarjeta de Crédito
